36,FBS,New Food Balances,215,United Republic of Tanzania,5171,Tourist consumption,2511,Wheat and products,2015,2015,1000 tonnes,0.00,S,Standardized data,,07/24/2055
37,FBS,New Food Balances,215,United Republic of Tanzania,5170,Residuals,2511,Wheat and products,2015,2015,1000 tonnes,0.00,S,Standardized data,,07/24/2056
38,FBS,New Food Balances,215,United Republic of Tanzania,5142,Food,2511,Wheat and products,2015,2015,1000 tonnes,883.00,S,Standardized data,,07/24/2057
39,FBS,New Food Balances,215,United Republic of Tanzania,645,Food supply quantity (kg/capita/yr),2511,Wheat and products,2015,2015,kg,17.14,Fc,Calculated data,,07/24/2058
40,FBS,New Food Balances,215,United Republic of Tanzania,664,Food supply (kcal/capita/day),2511,Wheat and products,2015,2015,kcal/capita/day,131.00,Fc,Calculated data,,07/24/2059
41,FBS,New Food Balances,215,United Republic of Tanzania,674,Protein supply quantity (g/capita/day),2511,Wheat and products,2015,2015,g/capita/day,3.93,Fc,Calculated data,,07/24/2060
42,FBS,New Food Balances,215,United Republic of Tanzania,684,Fat supply quantity (g/capita/day),2511,Wheat and products,2015,2015,g/capita/day,0.51,Fc,Calculated data,,07/24/2061
43,FBS,New Food Balances,215,United Republic of Tanzania,5511,Production,2511,Wheat and products,2016,2016,1000 tonnes,97.00,S,Standardized data,,07/24/2062
44,FBS,New Food Balances,215,United Republic of Tanzania,5611,Import Quantity,2511,Wheat and products,2016,2016,1000 tonnes,859.00,S,Standardized data,,07/24/2063
45,FBS,New Food Balances,215,United Republic of Tanzania,5072,Stock Variation,2511,Wheat and products,2016,2016,1000 tonnes,5.00,S,Standardized data,,07/24/2064
46,FBS,New Food Balances,215,United Republic of Tanzania,5911,Export Quantity,2511,Wheat and products,2016,2016,1000 tonnes,24.00,S,Standardized data,,07/24/2065
47,FBS,New Food Balances,215,United Republic of Tanzania,5301,Domestic supply quantity,2511,Wheat and products,2016,2016,1000 tonnes,926.00,S,Standardized data,,07/24/2066
48,FBS,New Food Balances,215,United Republic of Tanzania,5521,Feed,2511,Wheat and products,2016,2016,1000 tonnes,15.00,S,Standardized data,,07/24/2067
49,FBS,New Food Balances,215,United Republic of Tanzania,5527,Seed,2511,Wheat and products,2016,2016,1000 tonnes,15.00,S,Standardized data,,07/24/2068
50,FBS,New Food Balances,215,United Republic of Tanzania,5123,Losses,2511,Wheat and products,2016,2016,1000 tonnes,5.00,S,Standardized data,,07/24/2069
51,FBS,New Food Balances,215,United Republic of Tanzania,5131,Processing,2511,Wheat and products,2016,2016,1000 tonnes,0.00,S,Standardized data,,07/24/2070
52,FBS,New Food Balances,215,United Republic of Tanzania,5154,Other uses (non-food),2511,Wheat and products,2016,2016,1000 tonnes,0.00,S,Standardized data,,07/24/2071
53,FBS,New Food Balances,215,United Republic of Tanzania,5171,Tourist consumption,2511,Wheat and products,2016,2016,1000 tonnes,0.00,S,Standardized data,,07/24/2072
54,FBS,New Food Balances,215,United Republic of Tanzania,5170,Residuals,2511,Wheat and products,2016,2016,1000 tonnes,0.00,S,Standardized data,,07/24/2073
55,FBS,New Food Balances,215,United Republic of Tanzania,5142,Food,2511,Wheat and products,2016,2016,1000 tonnes,891.00,S,Standardized data,,07/24/2074
56,FBS,New Food Balances,215,United Republic of Tanzania,645,Food supply quantity (kg/capita/yr),2511,Wheat and products,2016,2016,kg,16.79,Fc,Calculated data,,07/24/2075
57,FBS,New Food Balances,215,United Republic of Tanzania,664,Food supply (kcal/capita/day),2511,Wheat and products,2016,2016,kcal/capita/day,128.00,Fc,Calculated data,,07/24/2076
58,FBS,New Food Balances,215,United Republic of Tanzania,674,Protein supply quantity (g/capita/day),2511,Wheat and products,2016,2016,g/capita/day,3.84,Fc,Calculated data,,07/24/2077
59,FBS,New Food Balances,215,United Republic of Tanzania,684,Fat supply quantity (g/capita/day),2511,Wheat and products,2016,2016,g/capita/day,0.55,Fc,Calculated data,,07/24/2078
60,FBS,New Food Balances,215,United Republic of Tanzania,5511,Production,2511,Wheat and products,2017,2017,1000 tonnes,102.00,S,Standardized data,,07/24/2079
61,FBS,New Food Balances,215,United Republic of Tanzania,5611,Import Quantity,2511,Wheat and products,2017,2017,1000 tonnes,649.00,S,Standardized data,,07/24/2080
62,FBS,New Food Balances,215,United Republic of Tanzania,5072,Stock Variation,2511,Wheat and products,2017,2017,1000 tonnes,15.00,S,Standardized data,,07/24/2081
63,FBS,New Food Balances,215,United Republic of Tanzania,5911,Export Quantity,2511,Wheat and products,2017,2017,1000 tonnes,50.00,S,Standardized data,,07/24/2082
64,FBS,New Food Balances,215,United Republic of Tanzania,5301,Domestic supply quantity,2511,Wheat and products,2017,2017,1000 tonnes,685.00,S,Standardized data,,07/24/2083
65,FBS,New Food Balances,215,United Republic of Tanzania,5521,Feed,2511,Wheat and products,2017,2017,1000 tonnes,13.00,S,Standardized data,,07/24/2084
66,FBS,New Food Balances,215,United Republic of Tanzania,5527,Seed,2511,Wheat and products,2017,2017,1000 tonnes,9.00,S,Standardized data,,07/24/2085
67,FBS,New Food Balances,215,United Republic of Tanzania,5123,Losses,2511,Wheat and products,2017,2017,1000 tonnes,5.00,S,Standardized data,,07/24/2086
68,FBS,New Food Balances,215,United Republic of Tanzania,5131,Processing,2511,Wheat and products,2017,2017,1000 tonnes,0.00,S,Standardized data,,07/24/2087
69,FBS,New Food Balances,215,United Republic of Tanzania,5154,Other uses (non-food),2511,Wheat and products,2017,2017,1000 tonnes,0.00,S,Standardized data,,07/24/2088
70,FBS,New Food Balances,215,United Republic of Tanzania,5171,Tourist consumption,2511,Wheat and products,2017,2017,1000 tonnes,0.00,S,Standardized data,,07/24/2089
71,FBS,New Food Balances,215,United Republic of Tanzania,5170,Residuals,2511,Wheat and products,2017,2017,1000 tonnes,0.00,S,Standardized data,,07/24/2090
72,FBS,New Food Balances,215,United Republic of Tanzania,5142,Food,2511,Wheat and products,2017,2017,1000 tonnes,658.00,S,Standardized data,,07/24/2091
73,FBS,New Food Balances,215,United Republic of Tanzania,645,Food supply quantity (kg/capita/yr),2511,Wheat and products,2017,2017,kg,12.03,Fc,Calculated data,,07/24/2092
74,FBS,New Food Balances,215,United Republic of Tanzania,664,Food supply (kcal/capita/day),2511,Wheat and products,2017,2017,kcal/capita/day,93.00,Fc,Calculated data,,07/24/2093
75,FBS,New Food Balances,215,United Republic of Tanzania,674,Protein supply quantity (g/capita/day),2511,Wheat and products,2017,2017,g/capita/day,2.78,Fc,Calculated data,,07/24/2094
76,FBS,New Food Balances,215,United Republic of Tanzania,684,Fat supply quantity (g/capita/day),2511,Wheat and products,2017,2017,g/capita/day,0.38,Fc,Calculated data,,07/24/2095
77,FBS,New Food Balances,215,United Republic of Tanzania,5511,Production,2805,Rice and products,2014,2014,1000 tonnes,2621.00,S,Standardized data,,07/24/2096
78,FBS,New Food Balances,215,United Republic of Tanzania,5611,Import Quantity,2805,Rice and products,2014,2014,1000 tonnes,14.00,S,Standardized data,,07/24/2097
79,FBS,New Food Balances,215,United Republic of Tanzania,5072,Stock Variation,2805,Rice and products,2014,2014,1000 tonnes,800.00,S,Standardized data,,07/24/2098
80,FBS,New Food Balances,215,United Republic of Tanzania,5911,Export Quantity,2805,Rice and products,2014,2014,1000 tonnes,107.00,S,Standardized data,,07/24/2099
81,FBS,New Food Balances,215,United Republic of Tanzania,5301,Domestic supply quantity,2805,Rice and products,2014,2014,1000 tonnes,1728.00,S,Standardized data,,07/24/2100
82,FBS,New Food Balances,215,United Republic of Tanzania,5521,Feed,2805,Rice and products,2014,2014,1000 tonnes,52.00,S,Standardized data,,07/24/2101
83,FBS,New Food Balances,215,United Republic of Tanzania,5527,Seed,2805,Rice and products,2014,2014,1000 tonnes,56.00,S,Standardized data,,07/24/2102
